Video File,Time (seconds),Time spent in Behavior (seconds),Location,Gradient Index Score,Behavior,Classification,What insect,Bee ID ,Frame Index,Comments
03262022_E74_C4_1,5534.629,0.267,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,165874,
03262022_E74_C4_1,5534.896,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,165882,
03262022_E74_C4_1,5536.464,1.902,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,165929,
03262022_E74_C4_1,5538.366,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,165986,
03262022_E74_C4_1,5539.467,3.871,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166019,
03262022_E74_C4_1,5543.338,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166135,
03262022_E74_C4_1,5544.472,3.07,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166169,
03262022_E74_C4_1,5547.542,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166261,
03262022_E74_C4_1,5549.377,0.501,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166316,
03262022_E74_C4_1,5549.878,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,57,166331,
03262022_E74_C4_1,5534.929,1.535,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,57,165883,
03262022_E74_C4_1,5536.464,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,57,165929,
03262022_E74_C4_1,5534.462,15.449,EarthDance,22.573,land,Exurban,Apis mellifera,57,165869,
03262022_E74_C4_1,5549.911,,EarthDance,22.573,leave,Exurban,Apis mellifera,57,166332,
03262022_E74_C4_1,5543.338,1.134,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,57,166135,
03262022_E74_C4_1,5544.472,,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,57,166169,
03262022_E74_C4_1,5547.542,1.835,EarthDance,22.573,scraping,Exurban,Apis mellifera,57,166261,
03262022_E74_C4_1,5549.377,,EarthDance,22.573,scraping,Exurban,Apis mellifera,57,166316,
03262022_E74_C4_1,6711.638,0.134,EarthDance,22.573,anther contact,Exurban,Apis mellifera,63,201149,
03262022_E74_C4_1,6711.772,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,63,201153,
03262022_E74_C4_1,6711.638,1.135,EarthDance,22.573,land,Exurban,Apis mellifera,63,201149,
03262022_E74_C4_1,6712.773,,EarthDance,22.573,leave,Exurban,Apis mellifera,63,201183,
03262022_E74_C4_1,6711.772,0.934,EarthDance,22.573,scraping,Exurban,Apis mellifera,63,201153,
03262022_E74_C4_1,6712.706,,EarthDance,22.573,scraping,Exurban,Apis mellifera,63,201181,
04012022_11_C8_1,6652.98,11.077,SLU,65.183,anther contact,Urban,Apis mellifera,69,199391,
04012022_11_C8_1,6664.057,,SLU,65.183,anther contact,Urban,Apis mellifera,69,199723,
04012022_11_C8_1,6667.261,0.333,SLU,65.183,anther contact,Urban,Apis mellifera,69,199819,
04012022_11_C8_1,6667.594,,SLU,65.183,anther contact,Urban,Apis mellifera,69,199829,
04012022_11_C8_1,6667.761,0.2,SLU,65.183,anther contact,Urban,Apis mellifera,69,199834,
04012022_11_C8_1,6667.961,,SLU,65.183,anther contact,Urban,Apis mellifera,69,199840,
04012022_11_C8_1,6668.228,1.168,SLU,65.183,anther contact,Urban,Apis mellifera,69,199848,
04012022_11_C8_1,6669.396,,SLU,65.183,anther contact,Urban,Apis mellifera,69,199883,
04012022_11_C8_1,6672.266,5.338,SLU,65.183,anther contact,Urban,Apis mellifera,69,199969,
04012022_11_C8_1,6677.604,,SLU,65.183,anther contact,Urban,Apis mellifera,69,200129,
04012022_11_C8_1,6678.739,11.378,SLU,65.183,anther contact,Urban,Apis mellifera,69,200163,
04012022_11_C8_1,6690.117,,SLU,65.183,anther contact,Urban,Apis mellifera,69,200504,
04012022_11_C8_1,6664.057,3.204,SLU,65.183,head frontal PER,Urban,Apis mellifera,69,199723,
04012022_11_C8_1,6667.261,,SLU,65.183,head frontal PER,Urban,Apis mellifera,69,199819,
04012022_11_C8_1,6667.961,0.267,SLU,65.183,head frontal PER,Urban,Apis mellifera,69,199840,
04012022_11_C8_1,6668.228,,SLU,65.183,head frontal PER,Urban,Apis mellifera,69,199848,
04012022_11_C8_1,6669.396,2.87,SLU,65.183,head side PER,Urban,Apis mellifera,69,199883,
04012022_11_C8_1,6672.266,,SLU,65.183,head side PER,Urban,Apis mellifera,69,199969,
04012022_11_C8_1,6652.412,37.772,SLU,65.183,land,Urban,Apis mellifera,69,199374,
04012022_11_C8_1,6690.184,,SLU,65.183,leave,Urban,Apis mellifera,69,200506,
04012022_11_C8_1,6667.594,0.167,SLU,65.183,scraping,Urban,Apis mellifera,69,199829,
04012022_11_C8_1,6667.761,,SLU,65.183,scraping,Urban,Apis mellifera,69,199834,
04012022_11_C8_1,6653.113,10.11,SLU,65.183,unclear,Urban,Apis mellifera,69,199395,
04012022_11_C8_1,6663.223,,SLU,65.183,unclear,Urban,Apis mellifera,69,199698,
04012022_11_C8_1,6677.604,1.135,SLU,65.183,unclear,Urban,Apis mellifera,69,200129,
04012022_11_C8_1,6678.739,,SLU,65.183,unclear,Urban,Apis mellifera,69,200163,
04012022_11_C8_1,6682.242,7.875,SLU,65.183,unclear,Urban,Apis mellifera,69,200268,
04012022_11_C8_1,6690.117,,SLU,65.183,unclear,Urban,Apis mellifera,69,200504,
04012022_11_C8_1,6857.617,0.201,SLU,65.183,anther contact,Urban,Apis mellifera,70,205524,
04012022_11_C8_1,6857.818,,SLU,65.183,anther contact,Urban,Apis mellifera,70,205530,
04012022_11_C8_1,6859.72,1.201,SLU,65.183,anther contact,Urban,Apis mellifera,70,205587,
04012022_11_C8_1,6860.921,,SLU,65.183,anther contact,Urban,Apis mellifera,70,205623,
04012022_11_C8_1,6861.855,10.811,SLU,65.183,anther contact,Urban,Apis mellifera,70,205651,
04012022_11_C8_1,6872.666,,SLU,65.183,anther contact,Urban,Apis mellifera,70,205975,
04012022_11_C8_1,6874.768,0.667,SLU,65.183,anther contact,Urban,Apis mellifera,70,206038,
04012022_11_C8_1,6875.435,,SLU,65.183,anther contact,Urban,Apis mellifera,70,206058,
04012022_11_C8_1,6884.644,0.868,SLU,65.183,anther contact,Urban,Apis mellifera,70,206334,
04012022_11_C8_1,6885.512,,SLU,65.183,anther contact,Urban,Apis mellifera,70,206360,
04012022_11_C8_1,6886.646,0.367,SLU,65.183,anther contact,Urban,Apis mellifera,70,206394,
04012022_11_C8_1,6887.013,,SLU,65.183,anther contact,Urban,Apis mellifera,70,206405,
04012022_11_C8_1,6887.547,3.871,SLU,65.183,anther contact,Urban,Apis mellifera,70,206421,
04012022_11_C8_1,6891.418,,SLU,65.183,anther contact,Urban,Apis mellifera,70,206537,
04012022_11_C8_1,6872.666,2.102,SLU,65.183,head frontal PER,Urban,Apis mellifera,70,205975,
04012022_11_C8_1,6874.768,,SLU,65.183,head frontal PER,Urban,Apis mellifera,70,206038,
04012022_11_C8_1,6887.013,0.534,SLU,65.183,head side PER,Urban,Apis mellifera,70,206405,
04012022_11_C8_1,6887.547,,SLU,65.183,head side PER,Urban,Apis mellifera,70,206421,
04012022_11_C8_1,6857.517,33.934,SLU,65.183,land,Urban,Apis mellifera,70,205521,
04012022_11_C8_1,6891.451,,SLU,65.183,leave,Urban,Apis mellifera,70,206538,
04012022_11_C8_1,6857.818,1.902,SLU,65.183,scraping,Urban,Apis mellifera,70,205530,
04012022_11_C8_1,6859.72,,SLU,65.183,scraping,Urban,Apis mellifera,70,205587,
04012022_11_C8_1,6860.921,0.934,SLU,65.183,scraping,Urban,Apis mellifera,70,205623,
04012022_11_C8_1,6861.855,,SLU,65.183,scraping,Urban,Apis mellifera,70,205651,
04012022_11_C8_1,6863.156,7.241,SLU,65.183,unclear,Urban,Apis mellifera,70,205690,
04012022_11_C8_1,6870.397,,SLU,65.183,unclear,Urban,Apis mellifera,70,205907,
04012022_11_C8_1,6875.435,9.209,SLU,65.183,unclear,Urban,Apis mellifera,70,206058,
04012022_11_C8_1,6884.644,,SLU,65.183,unclear,Urban,Apis mellifera,70,206334,
04012022_11_C8_1,6889.216,0.567,SLU,65.183,unclear,Urban,Apis mellifera,70,206471,
04012022_11_C8_1,6889.783,,SLU,65.183,unclear,Urban,Apis mellifera,70,206488,
04012022_11_C8_1,6949.009,2.402,SLU,65.183,anther contact,Urban,Apis mellifera,71,208263,
04012022_11_C8_1,6951.411,,SLU,65.183,anther contact,Urban,Apis mellifera,71,208335,
04012022_11_C8_1,6948.975,2.47,SLU,65.183,land,Urban,Apis mellifera,71,208262,
04012022_11_C8_1,6951.445,,SLU,65.183,leave,Urban,Apis mellifera,71,208336,
04012022_11_C8_1,7832.958,0.534,SLU,65.183,anther contact,Urban,Apis mellifera,72,234755,
04012022_11_C8_1,7833.492,,SLU,65.183,anther contact,Urban,Apis mellifera,72,234771,
04012022_11_C8_1,7835.461,0.567,SLU,65.183,anther contact,Urban,Apis mellifera,72,234830,
04012022_11_C8_1,7836.028,,SLU,65.183,anther contact,Urban,Apis mellifera,72,234847,
04012022_11_C8_1,7842.034,0.868,SLU,65.183,anther contact,Urban,Apis mellifera,72,235027,
04012022_11_C8_1,7842.902,,SLU,65.183,anther contact,Urban,Apis mellifera,72,235053,
04012022_11_C8_1,7833.526,1.935,SLU,65.183,head frontal PER,Urban,Apis mellifera,72,234772,
04012022_11_C8_1,7835.461,,SLU,65.183,head frontal PER,Urban,Apis mellifera,72,234830,
04012022_11_C8_1,7827.52,15.582,SLU,65.183,land,Urban,Apis mellifera,72,234592,
04012022_11_C8_1,7843.102,,SLU,65.183,leave,Urban,Apis mellifera,72,235059,
04012022_11_C8_1,7827.52,5.438,SLU,65.183,unclear,Urban,Apis mellifera,72,234592,
04012022_11_C8_1,7832.958,,SLU,65.183,unclear,Urban,Apis mellifera,72,234755,
04012022_11_C8_1,7833.492,0.034,SLU,65.183,unclear,Urban,Apis mellifera,72,234771,
04012022_11_C8_1,7833.526,,SLU,65.183,unclear,Urban,Apis mellifera,72,234772,
04012022_11_C8_1,7836.028,6.006,SLU,65.183,unclear,Urban,Apis mellifera,72,234847,
04012022_11_C8_1,7842.034,,SLU,65.183,unclear,Urban,Apis mellifera,72,235027,
04012022_29_C3_1,5145.14,5.239,SLU,65.183,land,Urban,Apis mellifera,73,154201,"crawls out of frame and don't see leave so marked as ""leave"" when i couldnt see it anymore"
04012022_29_C3_1,5150.379,,SLU,65.183,leave,Urban,Apis mellifera,73,154358,"crawls out of frame and don't see leave so marked as ""leave"" when i couldnt see it anymore"
04012022_29_C3_1,5145.14,5.239,SLU,65.183,unclear,Urban,Apis mellifera,73,154201,"crawls out of frame and don't see leave so marked as ""leave"" when i couldnt see it anymore"
04012022_29_C3_1,5150.379,,SLU,65.183,unclear,Urban,Apis mellifera,73,154358,"crawls out of frame and don't see leave so marked as ""leave"" when i couldnt see it anymore"
04012022_48_C6_1,7496.99,2.035,SLU,65.183,anther contact,Urban,Apis mellifera,75,224686,
04012022_48_C6_1,7499.025,,SLU,65.183,anther contact,Urban,Apis mellifera,75,224747,
04012022_48_C6_1,7500.727,3.303,SLU,65.183,anther contact,Urban,Apis mellifera,75,224798,
04012022_48_C6_1,7504.03,,SLU,65.183,anther contact,Urban,Apis mellifera,75,224897,
04012022_48_C6_1,7504.364,0.333,SLU,65.183,anther contact,Urban,Apis mellifera,75,224907,
04012022_48_C6_1,7504.697,,SLU,65.183,anther contact,Urban,Apis mellifera,75,224917,
04012022_48_C6_1,7505.431,1.368,SLU,65.183,anther contact,Urban,Apis mellifera,75,224939,
04012022_48_C6_1,7506.799,,SLU,65.183,anther contact,Urban,Apis mellifera,75,224980,
04012022_48_C6_1,7510.269,1.335,SLU,65.183,anther contact,Urban,Apis mellifera,75,225084,
04012022_48_C6_1,7511.604,,SLU,65.183,anther contact,Urban,Apis mellifera,75,225124,
04012022_48_C6_1,7513.406,0.434,SLU,65.183,anther contact,Urban,Apis mellifera,75,225178,
04012022_48_C6_1,7513.84,,SLU,65.183,anther contact,Urban,Apis mellifera,75,225191,
04012022_48_C6_1,7514.107,1.034,SLU,65.183,anther contact,Urban,Apis mellifera,75,225199,
04012022_48_C6_1,7515.141,,SLU,65.183,anther contact,Urban,Apis mellifera,75,225230,
04012022_48_C6_1,7527.12,1.935,SLU,65.183,anther contact,Urban,Apis mellifera,75,225589,
04012022_48_C6_1,7529.055,,SLU,65.183,anther contact,Urban,Apis mellifera,75,225647,
04012022_48_C6_1,7499.025,1.702,SLU,65.183,head frontal PER,Urban,Apis mellifera,75,224747,
04012022_48_C6_1,7500.727,,SLU,65.183,head frontal PER,Urban,Apis mellifera,75,224798,
04012022_48_C6_1,7504.697,0.734,SLU,65.183,head frontal PER,Urban,Apis mellifera,75,224917,
04012022_48_C6_1,7505.431,,SLU,65.183,head frontal PER,Urban,Apis mellifera,75,224939,
04012022_48_C6_1,7507.8,1.001,SLU,65.183,head side PER,Urban,Apis mellifera,75,225010,
04012022_48_C6_1,7508.801,,SLU,65.183,head side PER,Urban,Apis mellifera,75,225040,
04012022_48_C6_1,7496.99,32.098,SLU,65.183,land,Urban,Apis mellifera,75,224686,
04012022_48_C6_1,7529.088,,SLU,65.183,leave,Urban,Apis mellifera,75,225648,
04012022_48_C6_1,7506.799,1.001,SLU,65.183,unclear,Urban,Apis mellifera,75,224980,
04012022_48_C6_1,7507.8,,SLU,65.183,unclear,Urban,Apis mellifera,75,225010,
04012022_48_C6_1,7508.801,1.468,SLU,65.183,unclear,Urban,Apis mellifera,75,225040,
04012022_48_C6_1,7510.269,,SLU,65.183,unclear,Urban,Apis mellifera,75,225084,
04012022_48_C6_1,7512.238,1.168,SLU,65.183,unclear,Urban,Apis mellifera,75,225143,
04012022_48_C6_1,7513.406,,SLU,65.183,unclear,Urban,Apis mellifera,75,225178,
04012022_48_C6_1,7513.84,0.267,SLU,65.183,unclear,Urban,Apis mellifera,75,225191,
04012022_48_C6_1,7514.107,,SLU,65.183,unclear,Urban,Apis mellifera,75,225199,
04012022_48_C6_1,7515.141,11.912,SLU,65.183,unclear,Urban,Apis mellifera,75,225230,
04012022_48_C6_1,7527.053,,SLU,65.183,unclear,Urban,Apis mellifera,75,225587,
04012022_48_C6_1,7699.625,0.701,SLU,65.183,anther contact,Urban,Apis mellifera,76,230759,
04012022_48_C6_1,7700.326,,SLU,65.183,anther contact,Urban,Apis mellifera,76,230780,
04012022_48_C6_1,7703.262,1.669,SLU,65.183,anther contact,Urban,Apis mellifera,76,230868,
04012022_48_C6_1,7704.931,,SLU,65.183,anther contact,Urban,Apis mellifera,76,230918,
04012022_48_C6_1,7706.899,1.301,SLU,65.183,anther contact,Urban,Apis mellifera,76,230977,
04012022_48_C6_1,7708.2,,SLU,65.183,anther contact,Urban,Apis mellifera,76,231016,
04012022_48_C6_1,7703.062,0.2,SLU,65.183,head frontal PER,Urban,Apis mellifera,76,230862,
04012022_48_C6_1,7703.262,,SLU,65.183,head frontal PER,Urban,Apis mellifera,76,230868,
04012022_48_C6_1,7701.961,1.101,SLU,65.183,head side PER,Urban,Apis mellifera,76,230829,
04012022_48_C6_1,7703.062,,SLU,65.183,head side PER,Urban,Apis mellifera,76,230862,
04012022_48_C6_1,7704.931,1.968,SLU,65.183,head side PER,Urban,Apis mellifera,76,230918,
04012022_48_C6_1,7706.899,,SLU,65.183,head side PER,Urban,Apis mellifera,76,230977,
04012022_48_C6_1,7699.625,9.81,SLU,65.183,land,Urban,Apis mellifera,76,230759,
04012022_48_C6_1,7709.435,,SLU,65.183,leave,Urban,Apis mellifera,76,231053,
04012022_48_C6_1,7700.159,0.167,SLU,65.183,rubbing body,Urban,Apis mellifera,76,230775,
04012022_48_C6_1,7700.326,,SLU,65.183,rubbing body,Urban,Apis mellifera,76,230780,
04012022_48_C6_1,7708.2,1.235,SLU,65.183,unclear,Urban,Apis mellifera,76,231016,
04012022_48_C6_1,7709.435,,SLU,65.183,unclear,Urban,Apis mellifera,76,231053,
04012022_48_C6_1,7882.775,1.868,SLU,65.183,anther contact,Urban,Apis mellifera,77,236248,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7884.643,,SLU,65.183,anther contact,Urban,Apis mellifera,77,236304,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7887.646,4.238,SLU,65.183,anther contact,Urban,Apis mellifera,77,236394,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7891.884,,SLU,65.183,anther contact,Urban,Apis mellifera,77,236521,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7906.365,1.468,SLU,65.183,anther contact,Urban,Apis mellifera,77,236955,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7907.833,,SLU,65.183,anther contact,Urban,Apis mellifera,77,236999,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7909.034,0.601,SLU,65.183,anther contact,Urban,Apis mellifera,77,237035,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7909.635,,SLU,65.183,anther contact,Urban,Apis mellifera,77,237053,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7915.975,0.934,SLU,65.183,anther contact,Urban,Apis mellifera,77,237243,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7916.909,,SLU,65.183,anther contact,Urban,Apis mellifera,77,237271,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7909.635,2.836,SLU,65.183,body side PER,Urban,Apis mellifera,77,237053,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7912.471,,SLU,65.183,body side PER,Urban,Apis mellifera,77,237138,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7884.643,3.003,SLU,65.183,head frontal PER,Urban,Apis mellifera,77,236304,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7887.646,,SLU,65.183,head frontal PER,Urban,Apis mellifera,77,236394,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7913.873,2.102,SLU,65.183,head side PER,Urban,Apis mellifera,77,237180,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7915.975,,SLU,65.183,head side PER,Urban,Apis mellifera,77,237243,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7882.775,34.301,SLU,65.183,land,Urban,Apis mellifera,77,236248,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7917.076,,SLU,65.183,leave,Urban,Apis mellifera,77,237276,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7891.884,13.614,SLU,65.183,unclear,Urban,Apis mellifera,77,236521,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7905.498,,SLU,65.183,unclear,Urban,Apis mellifera,77,236929,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7916.909,0.133,SLU,65.183,unclear,Urban,Apis mellifera,77,237271,"crawls out of frame when ""leaves"""
04012022_48_C6_1,7917.042,,SLU,65.183,unclear,Urban,Apis mellifera,77,237275,"crawls out of frame when ""leaves"""
04042022_163_C7_1,6043.437,1.135,Kellogg,57.649,anther contact,Suburban,Apis mellifera,78,181123,
04042022_163_C7_1,6044.572,,Kellogg,57.649,anther contact,Suburban,Apis mellifera,78,181157,
04042022_163_C7_1,6018.846,23.39,Kellogg,57.649,body side PER,Suburban,Apis mellifera,78,180386,
04042022_163_C7_1,6042.236,,Kellogg,57.649,body side PER,Suburban,Apis mellifera,78,181087,
04042022_163_C7_1,6018.045,26.66,Kellogg,57.649,land,Suburban,Apis mellifera,78,180362,
04042022_163_C7_1,6044.705,,Kellogg,57.649,leave,Suburban,Apis mellifera,78,181161,
04122022_28_C4_1,2605.102,0.267,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78076,
04122022_28_C4_1,2605.369,,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78084,
04122022_28_C4_1,2605.703,0.234,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78094,
04122022_28_C4_1,2605.937,,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78101,
04122022_28_C4_1,2606.537,0.034,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78119,
04122022_28_C4_1,2606.571,,EarthDance,22.573,anther contact,Exurban,Bombus bimaculatus ,149,78120,
04122022_28_C4_1,2605.102,4.538,EarthDance,22.573,land,Exurban,Bombus bimaculatus ,149,78076,
04122022_28_C4_1,2609.64,,EarthDance,22.573,leave,Exurban,Bombus bimaculatus ,149,78212,
04122022_28_C4_1,2605.403,0.3,EarthDance,22.573,scraping,Exurban,Bombus bimaculatus ,149,78085,
04122022_28_C4_1,2605.703,,EarthDance,22.573,scraping,Exurban,Bombus bimaculatus ,149,78094,
04122022_28_C4_1,2607.004,0.468,EarthDance,22.573,scraping,Exurban,Bombus bimaculatus ,149,78133,
04122022_28_C4_1,2607.472,,EarthDance,22.573,scraping,Exurban,Bombus bimaculatus ,149,78147,
04122022_28_C4_1,2606.571,0.433,EarthDance,22.573,unclear,Exurban,Bombus bimaculatus ,149,78120,
04122022_28_C4_1,2607.004,,EarthDance,22.573,unclear,Exurban,Bombus bimaculatus ,149,78133,
04122022_28_C4_1,2607.505,2.102,EarthDance,22.573,unclear,Exurban,Bombus bimaculatus ,149,78148,
04122022_28_C4_1,2609.607,,EarthDance,22.573,unclear,Exurban,Bombus bimaculatus ,149,78211,
04292022_110_C4_1,1385.017,0.667,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41510,
04292022_110_C4_1,1385.684,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41530,
04292022_110_C4_1,1385.818,0.167,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41534,
04292022_110_C4_1,1385.985,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41539,
04292022_110_C4_1,1386.218,0.167,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41546,
04292022_110_C4_1,1386.385,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41551,
04292022_110_C4_1,1393.826,0.801,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41774,
04292022_110_C4_1,1394.627,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41798,
04292022_110_C4_1,1395.194,0.233,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41815,
04292022_110_C4_1,1395.427,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,41822,
04292022_110_C4_1,1403.302,1.234,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,42058,
04292022_110_C4_1,1404.536,,Carondelet,54.085,anther contact,Urban,Bombus bimaculatus ,no ID 1,42095,
04292022_110_C4_1,1386.719,4.037,Carondelet,54.085,head frontal PER,Urban,Bombus bimaculatus ,no ID 1,41561,
04292022_110_C4_1,1390.756,,Carondelet,54.085,head frontal PER,Urban,Bombus bimaculatus ,no ID 1,41682,
04292022_110_C4_1,1391.724,2.035,Carondelet,54.085,head frontal PER,Urban,Bombus bimaculatus ,no ID 1,41711,
04292022_110_C4_1,1393.759,,Carondelet,54.085,head frontal PER,Urban,Bombus bimaculatus ,no ID 1,41772,
04292022_110_C4_1,1382.047,24.291,Carondelet,54.085,land,Urban,Bombus bimaculatus ,no ID 1,41421,
04292022_110_C4_1,1406.338,,Carondelet,54.085,leave,Urban,Bombus bimaculatus ,no ID 1,42149,
04292022_110_C4_1,1402.468,0.834,Carondelet,54.085,pollinator combo,Urban,Bombus bimaculatus ,no ID 1,42033,
04292022_110_C4_1,1403.302,,Carondelet,54.085,pollinator combo,Urban,Bombus bimaculatus ,no ID 1,42058,
04292022_110_C4_1,1382.414,2.503,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,41432,
04292022_110_C4_1,1384.917,,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,41507,
04292022_110_C4_1,1386.018,0.167,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,41540,
04292022_110_C4_1,1386.185,,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,41545,
04292022_110_C4_1,1395.561,6.907,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,41826,
04292022_110_C4_1,1402.468,,Carondelet,54.085,scraping,Urban,Bombus bimaculatus ,no ID 1,42033,
04292022_110_C4_1,1404.737,1.601,Carondelet,54.085,unclear,Urban,Bombus bimaculatus ,no ID 1,42101,
04292022_110_C4_1,1406.338,,Carondelet,54.085,unclear,Urban,Bombus bimaculatus ,no ID 1,42149,
04122022_28_C4_1,2545.543,3.003,EarthDance,22.573,land,Exurban,Bombus griseocollis,148,76291,struttmann ID'd
04122022_28_C4_1,2548.546,,EarthDance,22.573,leave,Exurban,Bombus griseocollis,148,76381,struttmann ID'd
04122022_28_C4_1,2545.576,1.635,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76292,struttmann ID'd
04122022_28_C4_1,2547.211,,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76341,struttmann ID'd
04122022_28_C4_1,2547.678,0.067,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76355,struttmann ID'd
04122022_28_C4_1,2547.745,,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76357,struttmann ID'd
04122022_28_C4_1,2547.745,0.668,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76357,struttmann ID'd
04122022_28_C4_1,2548.413,,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76377,struttmann ID'd
04122022_28_C4_1,2548.446,0.067,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76378,struttmann ID'd
04122022_28_C4_1,2548.513,,EarthDance,22.573,unclear,Exurban,Bombus griseocollis,148,76380,struttmann ID'd
04162022_87_C5_1,6033.761,0.267,Virginia,64.959,anther contact,Urban,Colletes,177,180832,very hairy
04162022_87_C5_1,6034.028,,Virginia,64.959,anther contact,Urban,Colletes,177,180840,very hairy
04162022_87_C5_1,6037.031,0.133,Virginia,64.959,anther contact,Urban,Colletes,177,180930,very hairy
04162022_87_C5_1,6037.164,,Virginia,64.959,anther contact,Urban,Colletes,177,180934,very hairy
04162022_87_C5_1,6034.028,3.003,Virginia,64.959,head side PER,Urban,Colletes,177,180840,very hairy
04162022_87_C5_1,6037.031,,Virginia,64.959,head side PER,Urban,Colletes,177,180930,very hairy
04162022_87_C5_1,6033.761,3.904,Virginia,64.959,land,Urban,Colletes,177,180832,very hairy
04162022_87_C5_1,6037.665,,Virginia,64.959,leave,Urban,Colletes,177,180949,very hairy
04162022_87_C5_1,6040.334,0.334,Virginia,64.959,anther contact,Urban,Colletes,178,181029,very hairy
04162022_87_C5_1,6040.668,,Virginia,64.959,anther contact,Urban,Colletes,178,181039,very hairy
04162022_87_C5_1,6043.971,0.067,Virginia,64.959,anther contact,Urban,Colletes,178,181138,very hairy
04162022_87_C5_1,6044.038,,Virginia,64.959,anther contact,Urban,Colletes,178,181140,very hairy
04162022_87_C5_1,6040.668,3.303,Virginia,64.959,head side PER,Urban,Colletes,178,181039,very hairy
04162022_87_C5_1,6043.971,,Virginia,64.959,head side PER,Urban,Colletes,178,181138,very hairy
04162022_87_C5_1,6040.334,3.704,Virginia,64.959,land,Urban,Colletes,178,181029,very hairy
04162022_87_C5_1,6044.038,,Virginia,64.959,leave,Urban,Colletes,178,181140,very hairy
04302022_230_C8_1,233.767,0.734,COLA,26.266,anther contact,Exurban,Colletes,367,7007,
04302022_230_C8_1,234.501,,COLA,26.266,anther contact,Exurban,Colletes,367,7029,
04302022_230_C8_1,239.406,2.102,COLA,26.266,anther contact,Exurban,Colletes,367,7176,
04302022_230_C8_1,241.508,,COLA,26.266,anther contact,Exurban,Colletes,367,7239,
